file,lang,title,len_title,len_descr,n_h1,h1,canonical,n_hreflang,tipi_ld,faq,parole,img,link_interni,link_html,estraibili,problemi
esercizi/cruciverba-colori.html,it,Cruciverba a tema: i colori | Esercizi Thuis Italiaans,54,79,1,Cruciverba a tema: i colori,https://thuisitaliaans.com/esercizi/cruciverba-colori,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,393,6,21,0,2,
esercizi/cruciverba-fare-le-pulizie.html,it,Cruciverba: fare le pulizie | Esercizi Thuis Italiaans,54,130,1,Cruciverba: fare le pulizie,https://thuisitaliaans.com/esercizi/cruciverba-fare-le-pulizie,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,375,6,21,0,2,
esercizi/cruciverba-gli-aggettivi.html,it,Cruciverba: gli aggettivi | Esercizi Thuis Italiaans,52,119,1,Cruciverba: gli aggettivi,https://thuisitaliaans.com/esercizi/cruciverba-gli-aggettivi,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,373,6,21,0,2,
esercizi/cruciverba-gli-animali-domestici.html,it,Cruciverba: gli animali domestici | Esercizi Thuis Italiaans,60,119,1,Cruciverba: gli animali domestici,https://thuisitaliaans.com/esercizi/cruciverba-gli-animali-domestici,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,380,6,21,0,2,
esercizi/cruciverba-gli-avverbi.html,it,Cruciverba: gli avverbi | Esercizi Thuis Italiaans,50,116,1,Cruciverba: gli avverbi,https://thuisitaliaans.com/esercizi/cruciverba-gli-avverbi,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,354,6,21,0,2,
esercizi/cruciverba-gli-elettrodomestici.html,it,Cruciverba: gli elettrodomestici | Esercizi Thuis Italiaans,59,125,1,Cruciverba: gli elettrodomestici,https://thuisitaliaans.com/esercizi/cruciverba-gli-elettrodomestici,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,359,6,21,0,2,
esercizi/cruciverba-gli-strumenti-musicali.html,it,Cruciverba: gli strumenti musicali | Esercizi Thuis Italiaans,61,120,1,Cruciverba: gli strumenti musicali,https://thuisitaliaans.com/esercizi/cruciverba-gli-strumenti-musicali,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,372,6,21,0,2,
esercizi/cruciverba-i-colori-e-le-forme.html,it,Cruciverba: i colori e le forme | Esercizi Thuis Italiaans,58,139,1,Cruciverba: i colori e le forme,https://thuisitaliaans.com/esercizi/cruciverba-i-colori-e-le-forme,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,385,6,21,0,2,
esercizi/cruciverba-i-connettivi-testuali.html,it,Cruciverba: i connettivi testuali | Esercizi Thuis Italiaans,60,128,1,Cruciverba: i connettivi testuali,https://thuisitaliaans.com/esercizi/cruciverba-i-connettivi-testuali,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,361,6,21,0,2,
esercizi/cruciverba-i-dolci-italiani.html,it,Cruciverba: i dolci italiani | Esercizi Thuis Italiaans,55,123,1,Cruciverba: i dolci italiani,https://thuisitaliaans.com/esercizi/cruciverba-i-dolci-italiani,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,372,6,21,0,2,
esercizi/cruciverba-i-giorni-e-i-mesi.html,it,Cruciverba: i giorni e i mesi | Esercizi Thuis Italiaans,56,135,1,Cruciverba: i giorni e i mesi,https://thuisitaliaans.com/esercizi/cruciverba-i-giorni-e-i-mesi,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,375,6,21,0,2,
esercizi/cruciverba-i-media.html,it,Cruciverba: i media | Esercizi Thuis Italiaans,46,71,1,Cruciverba: i media,https://thuisitaliaans.com/esercizi/cruciverba-i-media,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,372,6,21,0,2,
esercizi/cruciverba-i-mestieri.html,it,Cruciverba: i mestieri | Esercizi Thuis Italiaans,49,132,1,Cruciverba: i mestieri,https://thuisitaliaans.com/esercizi/cruciverba-i-mestieri,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,384,6,21,0,2,
esercizi/cruciverba-i-mezzi-di-trasporto.html,it,Cruciverba: i mezzi di trasporto | Esercizi Thuis Italiaans,59,120,1,Cruciverba: i mezzi di trasporto,https://thuisitaliaans.com/esercizi/cruciverba-i-mezzi-di-trasporto,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-i-mobili.html,it,Cruciverba: i mobili | Esercizi Thuis Italiaans,47,116,1,Cruciverba: i mobili,https://thuisitaliaans.com/esercizi/cruciverba-i-mobili,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-i-monumenti-di-roma.html,it,Cruciverba: i monumenti di Roma | Esercizi Thuis Italiaans,58,118,1,Cruciverba: i monumenti di Roma,https://thuisitaliaans.com/esercizi/cruciverba-i-monumenti-di-roma,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-i-numeri.html,it,Cruciverba: i numeri | Esercizi Thuis Italiaans,47,128,1,Cruciverba: i numeri,https://thuisitaliaans.com/esercizi/cruciverba-i-numeri,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,365,6,21,0,2,
esercizi/cruciverba-i-pronomi-personali.html,it,Cruciverba: i pronomi personali | Esercizi Thuis Italiaans,58,143,1,Cruciverba: i pronomi personali,https://thuisitaliaans.com/esercizi/cruciverba-i-pronomi-personali,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,374,6,21,0,2,
esercizi/cruciverba-i-proverbi.html,it,Cruciverba: i proverbi | Esercizi Thuis Italiaans,49,143,1,Cruciverba: i proverbi,https://thuisitaliaans.com/esercizi/cruciverba-i-proverbi,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,429,6,21,0,2,
esercizi/cruciverba-i-punti-cardinali.html,it,Cruciverba: i punti cardinali | Esercizi Thuis Italiaans,56,145,1,Cruciverba: i punti cardinali,https://thuisitaliaans.com/esercizi/cruciverba-i-punti-cardinali,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-i-registri-linguistici.html,it,Cruciverba: i registri linguistici | Esercizi Thuis Italiaans,61,143,1,Cruciverba: i registri linguistici,https://thuisitaliaans.com/esercizi/cruciverba-i-registri-linguistici,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,376,6,21,0,2,
esercizi/cruciverba-i-social-network.html,it,Cruciverba: i social network | Esercizi Thuis Italiaans,55,127,1,Cruciverba: i social network,https://thuisitaliaans.com/esercizi/cruciverba-i-social-network,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,377,6,21,0,2,
esercizi/cruciverba-i-tempi-verbali.html,it,Cruciverba: i tempi verbali | Esercizi Thuis Italiaans,54,132,1,Cruciverba: i tempi verbali,https://thuisitaliaans.com/esercizi/cruciverba-i-tempi-verbali,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-i-verbi-al-gerundio.html,it,Cruciverba: i verbi al gerundio | Esercizi Thuis Italiaans,58,136,1,Cruciverba: i verbi al gerundio,https://thuisitaliaans.com/esercizi/cruciverba-i-verbi-al-gerundio,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,360,6,21,0,2,
esercizi/cruciverba-i-verbi-irregolari.html,it,Cruciverba: i verbi irregolari | Esercizi Thuis Italiaans,57,139,1,Cruciverba: i verbi irregolari,https://thuisitaliaans.com/esercizi/cruciverba-i-verbi-irregolari,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,359,6,21,0,2,
esercizi/cruciverba-il-caffe-italiano.html,it,Cruciverba: il caffè italiano | Esercizi Thuis Italiaans,56,128,1,Cruciverba: il caffè italiano,https://thuisitaliaans.com/esercizi/cruciverba-il-caffe-italiano,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,374,6,21,0,2,
esercizi/cruciverba-il-campeggio.html,it,Cruciverba: il campeggio | Esercizi Thuis Italiaans,51,122,1,Cruciverba: il campeggio,https://thuisitaliaans.com/esercizi/cruciverba-il-campeggio,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,373,6,21,0,2,
esercizi/cruciverba-il-carattere.html,it,Cruciverba: il carattere | Esercizi Thuis Italiaans,51,125,1,Cruciverba: il carattere,https://thuisitaliaans.com/esercizi/cruciverba-il-carattere,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,366,6,21,0,2,
esercizi/cruciverba-il-cinema.html,it,Cruciverba: il cinema | Esercizi Thuis Italiaans,48,129,1,Cruciverba: il cinema,https://thuisitaliaans.com/esercizi/cruciverba-il-cinema,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,375,6,21,0,2,
esercizi/cruciverba-il-colloquio-di-lavoro.html,it,Cruciverba: il colloquio di lavoro | Esercizi Thuis Italiaans,61,132,1,Cruciverba: il colloquio di lavoro,https://thuisitaliaans.com/esercizi/cruciverba-il-colloquio-di-lavoro,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,382,6,21,0,2,
esercizi/cruciverba-il-condominio.html,it,Cruciverba: il condominio | Esercizi Thuis Italiaans,52,133,1,Cruciverba: il condominio,https://thuisitaliaans.com/esercizi/cruciverba-il-condominio,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,383,6,21,0,2,
esercizi/cruciverba-il-congiuntivo.html,it,Cruciverba: il congiuntivo | Esercizi Thuis Italiaans,53,139,1,Cruciverba: il congiuntivo,https://thuisitaliaans.com/esercizi/cruciverba-il-congiuntivo,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,373,6,21,0,2,
esercizi/cruciverba-il-corpo-umano.html,it,Cruciverba: il corpo umano | Esercizi Thuis Italiaans,53,123,1,Cruciverba: il corpo umano,https://thuisitaliaans.com/esercizi/cruciverba-il-corpo-umano,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,402,6,21,0,2,
esercizi/cruciverba-il-diritto.html,it,Cruciverba: il diritto | Esercizi Thuis Italiaans,49,128,1,Cruciverba: il diritto,https://thuisitaliaans.com/esercizi/cruciverba-il-diritto,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,377,6,21,0,2,
esercizi/cruciverba-il-gelato.html,it,Cruciverba: il gelato | Esercizi Thuis Italiaans,48,129,1,Cruciverba: il gelato,https://thuisitaliaans.com/esercizi/cruciverba-il-gelato,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,375,6,21,0,2,
esercizi/cruciverba-il-giornalismo-investigativo.html,it,Cruciverba: il giornalismo investigativo | Esercizi Thuis Italiaans,67,138,1,Cruciverba: il giornalismo investigativo,https://thuisitaliaans.com/esercizi/cruciverba-il-giornalismo-investigativo,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,373,6,21,0,2,title lungo
esercizi/cruciverba-il-linguaggio-del-corpo.html,it,Cruciverba: il linguaggio del corpo | Esercizi Thuis Italiaans,62,133,1,Cruciverba: il linguaggio del corpo,https://thuisitaliaans.com/esercizi/cruciverba-il-linguaggio-del-corpo,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,383,6,21,0,2,
esercizi/cruciverba-il-supermercato.html,it,Cruciverba: il supermercato | Esercizi Thuis Italiaans,54,125,1,Cruciverba: il supermercato,https://thuisitaliaans.com/esercizi/cruciverba-il-supermercato,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,368,6,21,0,2,
esercizi/cruciverba-il-vino-italiano.html,it,Cruciverba: il vino italiano | Esercizi Thuis Italiaans,55,127,1,Cruciverba: il vino italiano,https://thuisitaliaans.com/esercizi/cruciverba-il-vino-italiano,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,369,6,21,0,2,
esercizi/cruciverba-in-stazione.html,it,Cruciverba: in stazione | Esercizi Thuis Italiaans,50,126,1,Cruciverba: in stazione,https://thuisitaliaans.com/esercizi/cruciverba-in-stazione,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-internet-e-social.html,it,Cruciverba: internet e social | Esercizi Thuis Italiaans,56,72,1,Cruciverba: internet e social,https://thuisitaliaans.com/esercizi/cruciverba-internet-e-social,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,382,6,21,0,2,
esercizi/cruciverba-l-aeroporto.html,it,Cruciverba: l'aeroporto | Esercizi Thuis Italiaans,50,127,1,Cruciverba: l'aeroporto,https://thuisitaliaans.com/esercizi/cruciverba-l-aeroporto,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,369,6,21,0,2,
esercizi/cruciverba-l-ambiente.html,it,Cruciverba: l'ambiente | Esercizi Thuis Italiaans,49,128,1,Cruciverba: l'ambiente,https://thuisitaliaans.com/esercizi/cruciverba-l-ambiente,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,367,6,21,0,2,
esercizi/cruciverba-l-architettura-italiana.html,it,Cruciverba: l'architettura italiana | Esercizi Thuis Italiaans,62,135,1,Cruciverba: l'architettura italiana,https://thuisitaliaans.com/esercizi/cruciverba-l-architettura-italiana,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,365,6,21,0,2,
esercizi/cruciverba-l-aula-scolastica.html,it,Cruciverba: l'aula scolastica | Esercizi Thuis Italiaans,56,130,1,Cruciverba: l'aula scolastica,https://thuisitaliaans.com/esercizi/cruciverba-l-aula-scolastica,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,388,6,21,0,2,
esercizi/cruciverba-l-economia.html,it,Cruciverba: l'economia | Esercizi Thuis Italiaans,49,128,1,Cruciverba: l'economia,https://thuisitaliaans.com/esercizi/cruciverba-l-economia,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,374,6,21,0,2,
esercizi/cruciverba-l-italia-geografica.html,it,Cruciverba: l'Italia geografica | Esercizi Thuis Italiaans,58,118,1,Cruciverba: l'Italia geografica,https://thuisitaliaans.com/esercizi/cruciverba-l-italia-geografica,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,378,6,21,0,2,
esercizi/cruciverba-la-camera-da-letto.html,it,Cruciverba: la camera da letto | Esercizi Thuis Italiaans,57,131,1,Cruciverba: la camera da letto,https://thuisitaliaans.com/esercizi/cruciverba-la-camera-da-letto,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,383,6,21,0,2,
esercizi/cruciverba-la-citta.html,it,Cruciverba: la città | Esercizi Thuis Italiaans,47,137,1,Cruciverba: la città,https://thuisitaliaans.com/esercizi/cruciverba-la-citta,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-la-colazione.html,it,Cruciverba: la colazione | Esercizi Thuis Italiaans,51,133,1,Cruciverba: la colazione,https://thuisitaliaans.com/esercizi/cruciverba-la-colazione,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,363,6,21,0,2,
esercizi/cruciverba-la-cucina-italiana.html,it,Cruciverba: la cucina italiana | Esercizi Thuis Italiaans,57,144,1,Cruciverba: la cucina italiana,https://thuisitaliaans.com/esercizi/cruciverba-la-cucina-italiana,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,370,6,21,0,2,
esercizi/cruciverba-la-famiglia-allargata.html,it,Cruciverba: la famiglia allargata | Esercizi Thuis Italiaans,60,133,1,Cruciverba: la famiglia allargata,https://thuisitaliaans.com/esercizi/cruciverba-la-famiglia-allargata,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,388,6,21,0,2,
esercizi/cruciverba-la-famiglia.html,it,Cruciverba: la famiglia | Esercizi Thuis Italiaans,50,123,1,Cruciverba: la famiglia,https://thuisitaliaans.com/esercizi/cruciverba-la-famiglia,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,410,6,21,0,2,
esercizi/cruciverba-la-moda-italiana.html,it,Cruciverba: la moda italiana | Esercizi Thuis Italiaans,55,129,1,Cruciverba: la moda italiana,https://thuisitaliaans.com/esercizi/cruciverba-la-moda-italiana,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,388,6,21,0,2,
esercizi/cruciverba-la-montagna.html,it,Cruciverba: la montagna | Esercizi Thuis Italiaans,50,123,1,Cruciverba: la montagna,https://thuisitaliaans.com/esercizi/cruciverba-la-montagna,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,373,6,21,0,2,
esercizi/cruciverba-la-pasta-italiana.html,it,Cruciverba: la pasta italiana | Esercizi Thuis Italiaans,56,127,1,Cruciverba: la pasta italiana,https://thuisitaliaans.com/esercizi/cruciverba-la-pasta-italiana,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,377,6,21,0,2,
esercizi/cruciverba-la-pizza-e-le-sue-varianti.html,it,Cruciverba: la pizza e le sue varianti | Esercizi Thuis Italiaans,65,130,1,Cruciverba: la pizza e le sue varianti,https://thuisitaliaans.com/esercizi/cruciverba-la-pizza-e-le-sue-varianti,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,401,6,21,0,2,
esercizi/cruciverba-la-psicologia-base.html,it,Cruciverba: la psicologia base | Esercizi Thuis Italiaans,57,130,1,Cruciverba: la psicologia base,https://thuisitaliaans.com/esercizi/cruciverba-la-psicologia-base,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,374,6,21,0,2,
esercizi/cruciverba-la-pubblicita.html,it,Cruciverba: la pubblicità | Esercizi Thuis Italiaans,52,135,1,Cruciverba: la pubblicità,https://thuisitaliaans.com/esercizi/cruciverba-la-pubblicita,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,369,6,21,0,2,
esercizi/cruciverba-la-routine-quotidiana.html,it,Cruciverba: la routine quotidiana | Esercizi Thuis Italiaans,60,138,1,Cruciverba: la routine quotidiana,https://thuisitaliaans.com/esercizi/cruciverba-la-routine-quotidiana,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,372,6,21,0,2,
esercizi/cruciverba-la-sicilia.html,it,Cruciverba: la Sicilia | Esercizi Thuis Italiaans,49,122,1,Cruciverba: la Sicilia,https://thuisitaliaans.com/esercizi/cruciverba-la-sicilia,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,376,6,21,0,2,
esercizi/cruciverba-la-tecnologia.html,it,Cruciverba: la tecnologia | Esercizi Thuis Italiaans,52,135,1,Cruciverba: la tecnologia,https://thuisitaliaans.com/esercizi/cruciverba-la-tecnologia,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,366,6,21,0,2,
esercizi/cruciverba-la-televisione.html,it,Cruciverba: la televisione | Esercizi Thuis Italiaans,53,136,1,Cruciverba: la televisione,https://thuisitaliaans.com/esercizi/cruciverba-la-televisione,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,372,6,21,0,2,
esercizi/cruciverba-la-vacanza-al-mare.html,it,Cruciverba: la vacanza al mare | Esercizi Thuis Italiaans,57,130,1,Cruciverba: la vacanza al mare,https://thuisitaliaans.com/esercizi/cruciverba-la-vacanza-al-mare,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,379,6,21,0,2,
esercizi/cruciverba-le-arti-marziali-e-lo-sport.html,it,Cruciverba: le arti marziali e lo sport | Esercizi Thuis Italiaans,66,122,1,Cruciverba: le arti marziali e lo sport,https://thuisitaliaans.com/esercizi/cruciverba-le-arti-marziali-e-lo-sport,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,395,6,21,0,2,title lungo
esercizi/cruciverba-le-emozioni.html,it,Cruciverba: le emozioni | Esercizi Thuis Italiaans,50,129,1,Cruciverba: le emozioni,https://thuisitaliaans.com/esercizi/cruciverba-le-emozioni,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,382,6,21,0,2,
esercizi/cruciverba-le-espressioni-idiomatiche.html,it,Cruciverba: le espressioni idiomatiche | Esercizi Thuis Italiaans,65,71,1,Cruciverba: le espressioni idiomatiche,https://thuisitaliaans.com/esercizi/cruciverba-le-espressioni-idiomatiche,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,435,6,21,0,2,
esercizi/cruciverba-le-lingue-straniere.html,it,Cruciverba: le lingue straniere | Esercizi Thuis Italiaans,58,118,1,Cruciverba: le lingue straniere,https://thuisitaliaans.com/esercizi/cruciverba-le-lingue-straniere,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,377,6,21,0,2,
esercizi/cruciverba-le-materie-scolastiche.html,it,Cruciverba: le materie scolastiche | Esercizi Thuis Italiaans,61,121,1,Cruciverba: le materie scolastiche,https://thuisitaliaans.com/esercizi/cruciverba-le-materie-scolastiche,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,373,6,21,0,2,
esercizi/cruciverba-le-nazionalita.html,it,Cruciverba: le nazionalità | Esercizi Thuis Italiaans,53,113,1,Cruciverba: le nazionalità,https://thuisitaliaans.com/esercizi/cruciverba-le-nazionalita,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,358,6,21,0,2,
esercizi/cruciverba-le-parti-del-viso.html,it,Cruciverba: le parti del viso | Esercizi Thuis Italiaans,56,116,1,Cruciverba: le parti del viso,https://thuisitaliaans.com/esercizi/cruciverba-le-parti-del-viso,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,371,6,21,0,2,
esercizi/cruciverba-le-preposizioni.html,it,Cruciverba: le preposizioni | Esercizi Thuis Italiaans,54,123,1,Cruciverba: le preposizioni,https://thuisitaliaans.com/esercizi/cruciverba-le-preposizioni,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,352,6,21,0,2,
esercizi/cruciverba-le-relazioni.html,it,Cruciverba: le relazioni | Esercizi Thuis Italiaans,51,139,1,Cruciverba: le relazioni,https://thuisitaliaans.com/esercizi/cruciverba-le-relazioni,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,367,6,21,0,2,
esercizi/cruciverba-le-stagioni-e-il-tempo.html,it,Cruciverba: le stagioni e il tempo | Esercizi Thuis Italiaans,61,143,1,Cruciverba: le stagioni e il tempo,https://thuisitaliaans.com/esercizi/cruciverba-le-stagioni-e-il-tempo,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,386,6,21,0,2,
esercizi/cruciverba-le-verdure.html,it,Cruciverba: le verdure | Esercizi Thuis Italiaans,49,116,1,Cruciverba: le verdure,https://thuisitaliaans.com/esercizi/cruciverba-le-verdure,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,382,6,21,0,2,
esercizi/cruciverba-progressivo.html,it,Cruciverba progressivo | Esercizi Thuis Italiaans,49,95,1,Cruciverba progressivo,https://thuisitaliaans.com/esercizi/cruciverba-progressivo,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,371,6,21,0,2,
esercizi/da-quanto-tempo-da-quando.html,it,Da quanto tempo / da quando | Esercizi Thuis Italiaans,54,143,1,Da quanto tempo / da quando,https://thuisitaliaans.com/esercizi/da-quanto-tempo-da-quando,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,369,6,21,0,1,
esercizi/dare-indicazioni-a-un-amico-per-casa-tua.html,it,Dare indicazioni a un amico per casa tua | Esercizi Thuis Italiaans,67,143,1,Dare indicazioni a un amico per casa tua,https://thuisitaliaans.com/esercizi/dare-indicazioni-a-un-amico-per-casa-tua,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,323,6,21,0,1,title lungo
esercizi/dare-un-consiglio-delicato-a-un-amico.html,it,Dare un consiglio delicato a un amico | Esercizi Thuis Italiaans,64,77,1,Dare un consiglio delicato a un amico,https://thuisitaliaans.com/esercizi/dare-un-consiglio-delicato-a-un-amico,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,326,6,21,0,1,
esercizi/descrivere-una-ricetta-di-famiglia.html,it,Descrivere una ricetta di famiglia | Esercizi Thuis Italiaans,61,84,1,Descrivere una ricetta di famiglia,https://thuisitaliaans.com/esercizi/descrivere-una-ricetta-di-famiglia,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,341,6,21,0,1,
esercizi/dettato-ascolta-scrivi.html,it,Dettato: ascolta e scrivi | Esercizi Thuis Italiaans,52,109,1,Dettato: ascolta e scrivi,https://thuisitaliaans.com/esercizi/dettato-ascolta-scrivi,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,349,6,21,0,1,
esercizi/dettato-chiedere-indicazioni.html,it,Dettato: chiedere indicazioni | Esercizi Thuis Italiaans,56,146,1,Dettato: chiedere indicazioni,https://thuisitaliaans.com/esercizi/dettato-chiedere-indicazioni,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,325,6,21,0,1,
esercizi/dettato-descrivere-la-propria-casa.html,it,Dettato: descrivere la propria casa | Esercizi Thuis Italiaans,62,137,1,Dettato: descrivere la propria casa,https://thuisitaliaans.com/esercizi/dettato-descrivere-la-propria-casa,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,311,6,21,0,1,
esercizi/dettato-descrivere-una-persona.html,it,Dettato: descrivere una persona | Esercizi Thuis Italiaans,58,140,1,Dettato: descrivere una persona,https://thuisitaliaans.com/esercizi/dettato-descrivere-una-persona,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,308,6,21,0,1,
esercizi/dettato-frasi-con-il-congiuntivo.html,it,Dettato: frasi con il congiuntivo | Esercizi Thuis Italiaans,60,138,1,Dettato: frasi con il congiuntivo,https://thuisitaliaans.com/esercizi/dettato-frasi-con-il-congiuntivo,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,342,6,21,0,1,
esercizi/dettato-i-giorni-della-settimana.html,it,Dettato: i giorni della settimana | Esercizi Thuis Italiaans,60,71,1,Dettato: i giorni della settimana,https://thuisitaliaans.com/esercizi/dettato-i-giorni-della-settimana,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,317,6,21,0,1,
esercizi/dettato-i-numeri-di-telefono.html,it,Dettato: i numeri di telefono | Esercizi Thuis Italiaans,56,131,1,Dettato: i numeri di telefono,https://thuisitaliaans.com/esercizi/dettato-i-numeri-di-telefono,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,324,6,21,0,1,
esercizi/dettato-i-numeri-e-le-date.html,it,Dettato: i numeri e le date | Esercizi Thuis Italiaans,54,137,1,Dettato: i numeri e le date,https://thuisitaliaans.com/esercizi/dettato-i-numeri-e-le-date,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,327,6,21,0,1,
esercizi/dettato-il-lessico-del-telegiornale.html,it,Dettato: il lessico del telegiornale | Esercizi Thuis Italiaans,63,141,1,Dettato: il lessico del telegiornale,https://thuisitaliaans.com/esercizi/dettato-il-lessico-del-telegiornale,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,324,6,21,0,1,
esercizi/dettato-indicazioni-stradali.html,it,Dettato: indicazioni stradali | Esercizi Thuis Italiaans,56,134,1,Dettato: indicazioni stradali,https://thuisitaliaans.com/esercizi/dettato-indicazioni-stradali,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,329,6,21,0,1,
esercizi/dettato-l-ora-e-gli-appuntamenti.html,it,Dettato: l'ora e gli appuntamenti | Esercizi Thuis Italiaans,60,70,1,Dettato: l'ora e gli appuntamenti,https://thuisitaliaans.com/esercizi/dettato-l-ora-e-gli-appuntamenti,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,339,6,21,0,1,
esercizi/dettato-la-doppia-consonante.html,it,Dettato: la doppia consonante | Esercizi Thuis Italiaans,56,71,1,Dettato: la doppia consonante,https://thuisitaliaans.com/esercizi/dettato-la-doppia-consonante,0,BreadcrumbList+EducationalAudience+ImageObject+LearningResou,,343,6,21,0,1,
